game_index,seed,base_seed,matchup_identity,result,winning_team,termination,plies,agent0_config,agent1_config,agent2_config,agent3_config,board0_fen,board1_fen,initial_pockets,initial_history,initial_clock0_ms,initial_clock1_ms,initial_clock2_ms,initial_clock3_ms,increment_ms,clock_mode,deterministic_move_time_ms,deterministic_player0_ms,deterministic_player1_ms,deterministic_player2_ms,deterministic_player3_ms,max_depth,max_nodes,move_time_ms,search_infinite,first_board,max_plies,final_clock0_ms,final_clock1_ms,final_clock2_ms,final_clock3_ms,moves0,moves1,moves2,moves3,messages,piece_requests,strategy_requests,fulfilled_requests,piece_transfers,sacrifice_attempts,sacrifices_accepted,modeled_transfers,modeled_partner_uses,accepted_sacrifice_transfers,actual_partner_uses,successful_temporal_sacrifices,coordination_opportunities,coordinated_responses,synchrony_credit,synchrony_score,total_drops,wasted_drops,wasted_drop_rate
0,11035599632254169723,0,5217400152005213859,ongoing,-1,ply_limit,100,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","shared_value;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","shared_value;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,264810,262762,181506,183127,45,44,5,6,0,0,0,0,22,0,0,0,0,0,0,0,10,0,0,0,1,0,0
0,11035599632254169783,0,5217400152005213856,ongoing,-1,ply_limit,100,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","shared_value;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","sacrifice;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,266786,265144,186341,181546,46,45,4,5,0,0,0,0,26,0,0,0,0,0,0,0,10,0,0,0,0,0,0
0,11035599632254181995,0,5217400152005212643,ongoing,-1,ply_limit,100,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","sacrifice;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,252498,252580,177818,176854,44,43,6,7,0,0,0,0,25,2,0,2,0,0,0,0,11,0,0,0,3,1,0.333333
0,11035599632254182053,0,5217400152005212642,ongoing,-1,invalid_agent_move,67,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","sacrifice;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","request;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,158665,160441,161267,162424,16,15,18,18,18,18,18,1,18,2,0,2,0,0,0,0,15,1,1,0.0166667,5,1,0.2
0,11035599632254184937,0,5217400152005212645,ongoing,-1,ply_limit,100,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","sacrifice;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","shared_value;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,265052,264894,180435,188029,45,45,5,5,0,0,0,0,27,1,0,1,0,0,0,0,10,0,0,0,0,0,0
0,11035599632254181930,0,5217400152005212644,ongoing,-1,ply_limit,100,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","sacrifice;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","sacrifice;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,252252,242787,169914,175694,44,44,6,6,0,0,0,0,23,2,0,2,0,0,0,0,11,0,0,0,2,0,0
0,11035599632247054507,0,5217400152005168080,team_a_wins,0,game_over,98,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","request;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,176281,168720,214189,223784,12,12,37,37,12,12,12,1,24,0,0,0,0,0,0,0,13,0,0,0,4,0,0
0,11035599632247054440,0,5217400152005168081,ongoing,-1,invalid_agent_move,47,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","request;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","request;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,175676,167892,183600,184071,10,9,14,14,23,23,23,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,11035599632247058212,0,5217400152005168086,ongoing,-1,invalid_agent_move,55,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","request;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","shared_value;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,194510,185227,167062,172896,20,19,8,8,19,19,19,0,10,0,0,0,0,0,0,0,8,0,0,0,1,0,0
0,11035599632247058172,0,5217400152005168087,team_a_wins,0,game_over,92,"independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","request;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","independent;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","sacrifice;pvs;64;0;1;1;-50;200;1;20;25;3;2;1;3;3;2;0;3;3;1;3;150;150;600;1;1000;4;1;8;100;50;1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1","0:0:0:0:0|0:0:0:0:0|0:0:0:0:0|0:0:0:0:0","759421758207090123:0:0",180000,180000,180000,180000,2000,real,1000,0,0,0,0,5,0,0,0,0,100,196224,204789,155662,157948,35,34,11,12,34,34,34,0,26,1,0,1,0,0,0,0,14,2,7,0.125,7,1,0.142857
